product;review
Renewing + Argan Oil Of Morocco Shampoo;I really Enjoy the OGX Brands . They do not cause my scalp to flare up or dry out my hair . Going on a Trip , I found this travel size & was over the moon .
Renewing + Argan Oil Of Morocco Shampoo;I give this a 5 just from the smell of the shampoo and the way my hair feels after using it. It really makes my hair feel nice and leaves my curly and frizzy hair with a more maintainable feel afterwards. also leaves my hair smelling so amazing that I will use time and time again
Renewing + Argan Oil Of Morocco Shampoo;Love
Renewing + Argan Oil Of Morocco Shampoo;best conditioner ever for my wavy hair. smells like heaven< 3
Renewing + Argan Oil Of Morocco Shampoo;Great conditioner.  Smells great and makes my hair smell great.
Renewing + Argan Oil Of Morocco Shampoo;I really like this shampoo.  It smells good and makes my hair soft.
Renewing + Argan Oil Of Morocco Shampoo;I've been using the Dry Bar dry shampoo for years now, and consider it holy grail as it does what it's supposed to do as a dry shampoo which is cancel out the greasiness of the hair and make it look fresh. This product didn't make my hair less greasy and did not absorb the oil. It does smell good though.
Renewing + Argan Oil Of Morocco Shampoo;My hair looked much healthier, shinier, and bouncier after a few washes with the shampoo and matching conditioner. It also smells really good and retains the smell for a few days.
Renewing + Argan Oil Of Morocco Shampoo;When I bought this conditioner, I had no idea what to expect. I bought it a few weeks ago with the intentions of fixing my damaged, dry hair before I dyed it again! When I got this in the mail, I was NOT disappointed! The scent of the conditioner itself can be compared to cocoa butter in terms of smell, though not as much of a strong sweet aroma. I used the conditioner in the shower, and after the first wash, there was a SUPER distinguishable difference in the texture of my hair! It made my hair soft to the touch. By far the most fast-working conditioner I've ever used, and I plan on getting a full-sized bottle very soon!
Renewing + Argan Oil Of Morocco Shampoo;I bought the minis for my trip to Los Angeles and fell in love with this shampoo(and the conditioner.) Smells so good to me and left my hair silky. I always let my hair air dry as I don't use heat on my hair and there was no frizz. I have medium/fine wavy hair for reference.  Highly recommend!
Renewing + Argan Oil Of Morocco Shampoo;I've used some of the other OGX shampoo/conditioners that made my hair feel great, but this shampoo specifically was terrible. I got a huge bottle of the Argan oil shampoo/conditioner on sale and noticed that even though I had just gotten a haircut my hair became dry with split ends very quickly. I'm using up the conditioner with other shampoo brands. Namely head and shoulders because this also made my scalp dry or caused buildup. However, it seems there's no saving the shampoo. Might just be my hair type which is straight and fine.
Renewing + Argan Oil Of Morocco Shampoo;Gave me BAD dandruff and drys out my hair! Would never use again
Renewing + Argan Oil Of Morocco Shampoo;My hair was dry from the shampoo, but the conditioner restored my hair. If using the shampo o, you MUST use the conditioner as well.
Renewing + Argan Oil Of Morocco Shampoo;It works as a shampoo. Great smell. Left my hair a bit dry though, but not too much to where I wouldn't use again, I will purchase more.
Renewing + Argan Oil Of Morocco Shampoo;The shampoo and conditioner if this is amazing for daily use. Also, I love the pleasant smell. Smells clean and simple. Its perfect for my color treated hair.
Renewing + Argan Oil Of Morocco Shampoo;I am not sure how this product is on the market. As soon as I started using it, I developed scalp pain. I wasn't sure if it was the shampoo so I continued using and realized I was losing my hair in large amounts. As soon as I switched shampoos the pain subsided and I noticed my hair was not falling off as much. I am not sure what ingredients this shampoo and conditioner have that could have caused so much damage in the 1 week that i used it.
Renewing + Argan Oil Of Morocco Shampoo;I love you this shampoo.
Renewing + Argan Oil Of Morocco Shampoo;Love it. Simple. Inexpensive
Renewing + Argan Oil Of Morocco Shampoo;Was wondering if you changed the formula? I've been using ogx argan oil shampoo amd this time around it it different and really thick and doesn't smell good. Normally its awesome. I wonder if I just got an old batch?
Renewing + Argan Oil Of Morocco Shampoo;I've been using this conditioner for years. The shampoo id also recommend but I use the conditioner way more. It's honestly a great product. I've spent $$$ on conditioner products before and this one is well below that price range. It easily comparable if not better than the higher priced ones anyway. If you can find the larger sized bottle, grab it. Otherwise the smaller one is most common in stores. It's great for daily use, or every couple days. I use it as a leave in conditioner, although most often people opt against using a regular conditioner as a leave-in. It's safe for your hair and I've had no issues. I will continue to buy this product over and over again.
Renewing + Argan Oil Of Morocco Shampoo;SMELLS GREAT AND WORKS WONDERFUL
Renewing + Argan Oil Of Morocco Shampoo;I bought the travel size as I'm trying to test other dry shampoos out to see if I should switch brands, but nope I continue goin back to my batiste as I have not found anything better! This smells great and sprays on easily and evenly, however it's does absolutely nothing. My hair still feels oily and dirty. Wouldn't buy again.
Renewing + Argan Oil Of Morocco Shampoo;hair conditioner
Renewing + Argan Oil Of Morocco Shampoo;Only used once have not formed a opinion yet.
Renewing + Argan Oil Of Morocco Shampoo;The shampoo worked pretty well for me but I am not a fan of the conditioner. It did not make my hair feel soft and it was very hard to brush my hair after showering. The hair felt dry and more frizzier than ever. I do not use heat on my hair anymore and before using this product I never had an issue with tangled hair after the shower. I feel like the conditioner just doesn't work and once air dried, my hair felt not very clean. I couldn't run my fingers through my hair without hitting a knot. I'm disappointed because I felt this would help with my wavy, frizzy hair but if anything it has dried my hair and made my hair hard to brush causing me to loose hair due to tangled hair.
Renewing + Argan Oil Of Morocco Shampoo;I was hoping to find another dry shampoo to love but this was not it, especially disappointed because other products from this brand are great. It doesn't have the smooth and powdery feel of some others, it just feels and smells like putting cheap hairspray in your hair. I hated the way it made my hair feel and it wasn't very voluminous or oil absorbent either. Made my hair tangle easily. I would only use this to add texture to my hair for styling an updo, but not as a dry shampoo.
